latitude,longitude,elevation,time
30.13392,118.17322,1446.0,2009-12-31 23:13:01+00:00
30.13395,118.17316,1446.86,2009-12-31 23:13:03+00:00
30.13397,118.17311,1447.66,2009-12-31 23:13:05+00:00
30.13399,118.17306,1448.45,2009-12-31 23:13:07+00:00
30.134,118.17301,1447.51,2009-12-31 23:13:09+00:00
30.13402,118.17296,1446.11,2009-12-31 23:13:11+00:00
30.13404,118.1729,1444.32,2009-12-31 23:13:13+00:00
30.13408,118.17287,1442.49,2009-12-31 23:13:15+00:00
30.13411,118.17283,1440.5,2009-12-31 23:13:17+00:00
30.13415,118.1728,1438.29,2009-12-31 23:13:19+00:00
30.13419,118.17276,1437.4,2009-12-31 23:13:21+00:00
30.13422,118.17272,1438.14,2009-12-31 23:13:23+00:00
30.13425,118.17269,1438.45,2009-12-31 23:13:24+00:00
30.13429,118.17264,1438.71,2009-12-31 23:13:27+00:00
30.13432,118.1726,1438.65,2009-12-31 23:13:29+00:00
30.13432,118.1726,1438.65,2009-12-31 23:43:16+00:00
30.13435,118.17256,1438.35,2009-12-31 23:13:30+00:00
30.1344,118.17255,1437.23,2009-12-31 23:13:32+00:00
30.13445,118.17255,1436.21,2009-12-31 23:13:34+00:00
30.1345,118.17255,1436.52,2009-12-31 23:13:36+00:00
30.13455,118.17252,1436.56,2009-12-31 23:13:39+00:00
30.13458,118.17248,1436.19,2009-12-31 23:13:41+00:00
